parent_id,department,parent_name,sub_name,b2024,b2025,b2026
102,과학기술정보통신부,국산 AI 반도체 기반 마이크로 데이터센터 확산(R&D),국산 AI 반도체 적용 마이크로 데이터센터 개발 및 확산,,2100.0,4200.0
102,과학기술정보통신부,국산 AI 반도체 기반 마이크로 데이터센터 확산(R&D),마이크로 데이터센터 연동 하이브리드 클라우드 개발,,750.0,1500.0
102,과학기술정보통신부,국산 AI 반도체 기반 마이크로 데이터센터 확산(R&D),국산 마이크로 데이터센터 활용 AI서비스 확산,,150.0,300.0
102,과학기술정보통신부,국산 AI 반도체 기반 마이크로 데이터센터 확산(R&D),AI반도체 SW지원센터 운영,,500.0,1000.0
103,과학기술정보통신부,국산 NPU 기반 AI CCTV 전환,국산 NPU 기반 AI CCTV 전환,,,10000.0
104,과학기술정보통신부,글로벌제조융합SW개발및실증(R&D),글로벌제조융합SW개발및실증,1500.0,1500.0,13500.0
105,과학기술정보통신부,나노·소재기술개발(R&D),나노·소재기술개발,,223048.0,330744.5
105,과학기술정보통신부,나노·소재기술개발(R&D),(R&D),,,1.5
106,과학기술정보통신부,대구경북과학기술원 시설 지원(R&D),SafeCampus운영,800.0,800.0,800.0
106,과학기술정보통신부,대구경북과학기술원 시설 지원(R&D),시설보수사업,800.0,800.0,800.0
106,과학기술정보통신부,대구경북과학기술원 시설 지원(R&D),산학연D-센서실험시설증축사업,14501.0,11285.0,1633.0
106,과학기술정보통신부,대구경북과학기술원 시설 지원(R&D),도심형캠퍼스구축사업,,665.0,3435.0
106,과학기술정보통신부,대구경북과학기술원 시설 지원(R&D),차세대대학정보시스템구축ISP,,600.0,
106,과학기술정보통신부,대구경북과학기술원 시설 지원(R&D),차세대대학정보시스템구축,,,4074.0
106,과학기술정보통신부,대구경북과학기술원 시설 지원(R&D),산업AX혁신허브구축사업,,,965.0
107,과학기술정보통신부,대구경북과학기술원 연구 운영비지원(R&D),대구경북과학기술원 연구 운영비지원(R&D),89842.0,101447.0,116367.0
108,과학기술정보통신부,대학디지털교육역량강화,SW중심대학,92500.0,97500.0,
108,과학기술정보통신부,대학디지털교육역량강화,초고속정보통신기반인력양성,6023.0,6023.0,6018.0
108,과학기술정보통신부,대학디지털교육역량강화,ICT산학연계멘토링 및 인턴십,7718.0,6663.0,6013.0
109,과학기술정보통신부,데이터 활용 의료·건강 생태계조성,인공지능 기반 의료 솔루션 사업화,3200.0,2200.0,1000.0
109,과학기술정보통신부,데이터 활용 의료·건강 생태계조성,인공지능 기반 의료기기 사업화,2450.0,2300.0,1500.0
109,과학기술정보통신부,데이터 활용 의료·건강 생태계조성,인공지능 기반 암환자 치유 실증,350.0,1500.0,2500.0
110,과학기술정보통신부,데이터 활용확산 정책지원,데이터 활용‧유통 활성화 기반 마련,2500.0,1965.0,1067.0
110,과학기술정보통신부,데이터 활용확산 정책지원,데이터 산업제도 기반 활성화,350.0,650.0,210.0
111,과학기술정보통신부,데이터경제인프라구축,국가데이터인프라구축‧확산,2804.0,2619.0,2880.0
111,과학기술정보통신부,데이터경제인프라구축,AI 허브 운영,5400.0,5400.0,30000.0
111,과학기술정보통신부,데이터경제인프라구축,위원회 운영지원,789.0,789.0,250.0
111,과학기술정보통신부,데이터경제인프라구축,데이터산업동향분석**,,,381.0
111,과학기술정보통신부,데이터경제인프라구축,데이터 구축‧활용네트워크 운영,75622.0,37906.0,
112,과학기술정보통신부,데이터기반산업경쟁력강화,민간경상보조,11960.0,9119.0,12.9
113,과학기술정보통신부,데이터센터 네트워크인프라 기술 선도사업(R&D),데이터센터 네트워크 인프라 기술 선도사업(R&D),,,7000.0
114,과학기술정보통신부,동남권원자력의학원연구운영비 지원(R&D),동남권원자력의학원연구운영비 지원(R&D),13622.0,14828.0,19921.0
115,과학기술정보통신부,동대구 벤처벨리 AI테크포트 구축,동대구벤처밸리 AI테크포트,,,3000.0
116,과학기술정보통신부,디지털 AI세포 구축(R&D),디지털 AI세포구축,,,3750.0
117,과학기술정보통신부,디지털 질서 기반 구축 및 글로벌 확산 지원,AI․디지털 사회 기반 구축,1000.0,827.0,2100.0
117,과학기술정보통신부,디지털 질서 기반 구축 및 글로벌 확산 지원,AI․디지털 규범 글로벌 확산,800.0,630.0,472.0
117,과학기술정보통신부,디지털 질서 기반 구축 및 글로벌 확산 지원,안전한 AI활용 기반조성,2000.0,4300.0,10100.0
117,과학기술정보통신부,디지털 질서 기반 구축 및 글로벌 확산 지원,AI신뢰성 및 산업생태계 기반 조성(‘26년 사업이관),,,2096.0
117,과학기술정보통신부,디지털 질서 기반 구축 및 글로벌 확산 지원,AI 선도국 도약 정책지원(신규),,,1175.0
117,과학기술정보통신부,디지털 질서 기반 구축 및 글로벌 확산 지원,AI 특화 지구 조성(AHAP)(신규),,,10500.0
117,과학기술정보통신부,디지털 질서 기반 구축 및 글로벌 확산 지원,AI 산·학·연 협력체계구축(신규),,,1200.0
118,과학기술정보통신부,디지털 혁신 기술 기반 K-CareNetwork,디지털치료기기 개발·실증,4000.0,6000.0,5600.0
119,과학기술정보통신부,디지털미디어이노베이션기술개발(R&D),미디어지능화제작핵심기술개발,,,900.0
119,과학기술정보통신부,디지털미디어이노베이션기술개발(R&D),마이미디어플랫폼핵심기술개발,,,533.0
119,과학기술정보통신부,디지털미디어이노베이션기술개발(R&D),미디어인프라핵심기술개발,,,5807.0
120,과학기술정보통신부,디지털배움터(세종),디지털배움터 운영,,,816.0
121,과학기술정보통신부,디지털배움터(자율),디지털배움터 운영,,,38121.0
122,과학기술정보통신부,디지털배움터(제주),디지털배움터 운영,,,2169.0
123,과학기술정보통신부,디지털분야글로벌인재양성(R&D),글로벌 인재양성,,,12000.0
124,과학기술정보통신부,디지털선도기술 핵심인재양성(R&D),디지털선도기술,,47890.0,59527.8
124,과학기술정보통신부,디지털선도기술 핵심인재양성(R&D),핵심인재양성,,,1.2
125,과학기술정보통신부,디지털역량강화교육,디지털역량함양지원,35685.0,38665.0,11112.0
125,과학기술정보통신부,디지털역량강화교육,우리의 AI 러닝,,,2990.0
126,과학기술정보통신부,디지털전문·융합인재양성,대학·기업협력형SW아카데미,16051.0,12842.0,2190.0
126,과학기술정보통신부,디지털전문·융합인재양성,채용연계형SW전문인재양성,10883.0,9282.0,
126,과학기술정보통신부,디지털전문·융합인재양성,이노베이션아카데미,19309.0,10059.0,45127.0
126,과학기술정보통신부,디지털전문·융합인재양성,AI·SW마에스트로,9700.0,7760.0,27700.0
126,과학기술정보통신부,디지털전문·융합인재양성,산업재직자AI역량강화,10200.0,6780.0,8400.0
126,과학기술정보통신부,디지털전문·융합인재양성,SW역량검정,2500.0,2000.0,3000.0
126,과학기술정보통신부,디지털전문·융합인재양성,디지털콘텐츠인력양성,12225.0,6237.0,4771.0
126,과학기술정보통신부,디지털전문·융합인재양성,AI·디지털기반미디어융합인재,990.0,792.0,
127,과학기술정보통신부,디지털트윈 융합 의료혁신 선도사업,디지털트윈 융합,,2400.0,2399.0
127,과학기술정보통신부,디지털트윈 융합 의료혁신 선도사업,의료혁신 선도사업,,,1.0
128,과학기술정보통신부,디지털헬스케어 기반 AI 융합혁신 센터 구축,디지털헬스케어기반 AI융합혁신허브 조성,,,3500.0
129,과학기술정보통신부,디지털혁신기술국제공동연구(R&D),디지털핵심기술국제공동연구,2430.0,5460.0,7798.0
129,과학기술정보통신부,디지털혁신기술국제공동연구(R&D),디지털융합기술국제공동연구,500.0,1000.0,1953.0
130,과학기술정보통신부,미래디지털인재양성및 저변확대,미래세대 SWAI교육 활성화,5000.0,2866.0,13799.0
130,과학기술정보통신부,미래디지털인재양성및 저변확대,예비교원 SW역량 강화,175.0,175.0,175.0
130,과학기술정보통신부,미래디지털인재양성및 저변확대,EBS-SW플랫폼 구축운영,900.0,900.0,9000.0
130,과학기술정보통신부,미래디지털인재양성및 저변확대,특성화고 SW·AI교육 강화,100.0,100.0,100.0
130,과학기술정보통신부,미래디지털인재양성및 저변확대,SW마이스터고지원,2520.0,2520.0,
130,과학기술정보통신부,미래디지털인재양성및 저변확대,한국코드페어 및 대학생프로그래밍경시대회,930.0,850.0,850.0
131,과학기술정보통신부,민관협력 기반 AI휴머노이드 원천기술고도화(R&D),민관협력 기반 AI휴머노이드 원천기술 고도화(R&D),,,6400.0
132,과학기술정보통신부,바이오.의료기술개발(R&D),바이오·의료기술,,304292.0,442974.5
132,과학기술정보통신부,바이오.의료기술개발(R&D),개발(R&D),,,1.5
133,과학기술정보통신부,반도체원천기술개발사업(R&D),차세대화합물반도체핵심기술개발,7938.0,8820.0,8820.0
133,과학기술정보통신부,반도체원천기술개발사업(R&D),국가반도체연구실지원핵심기술개발,8933.0,9720.0,9717.0
133,과학기술정보통신부,반도체원천기술개발사업(R&D),반도체설계검증인프라활성화,6000.0,13000.0,9200.0
133,과학기술정보통신부,반도체원천기술개발사업(R&D),반도체첨단패키징핵심기술개발,6406.0,7544.0,7650.0
133,과학기술정보통신부,반도체원천기술개발사업(R&D),차세대반도체대응미세기판기술개발,6410.0,7309.0,7800.0
133,과학기술정보통신부,반도체원천기술개발사업(R&D),차세대반도체장비원천기술개발,2500.0,6125.0,9871.0
133,과학기술정보통신부,반도체원천기술개발사업(R&D),반도체글로벌첨단팹연계활용사업,2520.0,5493.0,4730.0
133,과학기술정보통신부,반도체원천기술개발사업(R&D),차세대광패키징기술개발,,3000.0,5144.0
133,과학기술정보통신부,반도체원천기술개발사업(R&D),초고집적 반도체용vdW 소재 및 공정기술개발,,4000.0,5876.0
134,과학기술정보통신부,범정부 인공지능 공통기반 구현(정보화),범정부 초거대 AI 공통기반 구현,,4472.0,3578.0
134,과학기술정보통신부,범정부 인공지능 공통기반 구현(정보화),NPU 인프라 구현,,,10980.0
135,과학기술정보통신부,복합지능 자율행동체 SW 핵심기술개발(R&D),복합지능자율행동체SW핵심기술개발,3000.0,6000.0,7333.0
136,과학기술정보통신부,불법 마약류 대응을 위한 현장기술 개발(R&D),다크웹 및 가상자산거래추적 연계 마약수사통합시스템개발,,,1800.0
136,과학기술정보통신부,불법 마약류 대응을 위한 현장기술 개발(R&D),기획평가관리비,,,72.0
137,과학기술정보통신부,빅데이터 기반 생활전자파 예측 기술개발(R&D),전자파 빅데이터 분석 관리 플랫폼 개발,190.0,350.0,350.0
137,과학기술정보통신부,빅데이터 기반 생활전자파 예측 기술개발(R&D),인공지능 기반 전자파 예측 알고리즘 개발 및 향상 연구,700.0,1200.0,1200.0
137,과학기술정보통신부,빅데이터 기반 생활전자파 예측 기술개발(R&D),예측 기술을 이용한 전자파 인체노출량 평가제도 연구,40.0,50.0,50.0
137,과학기술정보통신부,빅데이터 기반 생활전자파 예측 기술개발(R&D),’22년까지 전국을 촘촘히 연결하는 5G 전국망 조기구축 촉진,,2024.0,
137,과학기술정보통신부,빅데이터 기반 생활전자파 예측 기술개발(R&D),국가연구개발혁신법 제22조제3항,,,
